Bureau of Meteorology station number,Location,Latitude,Longitude,Product code,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,Date,Rainfall category
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,12,5.8,1.0,Y,2014-03-12,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,13,0.2,1.0,Y,2014-03-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,14,0.0,0.0,Y,2014-03-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,15,0.0,0.0,Y,2014-03-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,16,22.4,1.0,Y,2014-03-16,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,17,1.0,1.0,Y,2014-03-17,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,18,3.8,1.0,Y,2014-03-18,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,19,0.0,0.0,Y,2014-03-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,20,0.0,0.0,Y,2014-03-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,21,0.0,0.0,Y,2014-03-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,22,0.6,1.0,Y,2014-03-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,23,0.0,0.0,Y,2014-03-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,24,0.0,0.0,Y,2014-03-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,25,0.0,0.0,Y,2014-03-25,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,26,0.4,1.0,Y,2014-03-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,27,5.0,1.0,Y,2014-03-27,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,28,0.8,1.0,Y,2014-03-28,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,29,0.0,0.0,Y,2014-03-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,30,0.4,1.0,Y,2014-03-30,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,3,31,0.0,0.0,Y,2014-03-31,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,1,0.0,0.0,Y,2014-04-01,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,2,0.0,0.0,Y,2014-04-02,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,3,3.4,1.0,Y,2014-04-03,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,4,0.2,1.0,Y,2014-04-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,5,0.0,0.0,Y,2014-04-05,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,6,0.0,0.0,Y,2014-04-06,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,7,0.2,1.0,Y,2014-04-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,8,0.0,0.0,Y,2014-04-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,9,9.2,1.0,Y,2014-04-09,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,10,27.8,1.0,Y,2014-04-10,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,11,15.0,1.0,Y,2014-04-11,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,12,7.0,1.0,Y,2014-04-12,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,13,0.4,1.0,Y,2014-04-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,14,0.0,0.0,Y,2014-04-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,15,0.0,0.0,Y,2014-04-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,16,0.0,0.0,Y,2014-04-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,17,0.0,0.0,Y,2014-04-17,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,18,0.0,0.0,Y,2014-04-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,19,8.6,1.0,Y,2014-04-19,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,20,0.2,1.0,Y,2014-04-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,21,0.0,0.0,Y,2014-04-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,22,0.6,1.0,Y,2014-04-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,23,7.4,1.0,Y,2014-04-23,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,24,0.8,1.0,Y,2014-04-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,25,4.6,1.0,Y,2014-04-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,26,0.4,1.0,Y,2014-04-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,27,4.0,1.0,Y,2014-04-27,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,28,0.0,0.0,Y,2014-04-28,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,29,0.0,0.0,Y,2014-04-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,4,30,40.4,1.0,Y,2014-04-30,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,1,2.2,1.0,Y,2014-05-01,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,2,0.0,0.0,Y,2014-05-02,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,3,1.2,1.0,Y,2014-05-03,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,4,10.8,1.0,Y,2014-05-04,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,5,4.6,1.0,Y,2014-05-05,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,6,3.0,1.0,Y,2014-05-06,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,7,1.6,1.0,Y,2014-05-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,8,0.0,0.0,Y,2014-05-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,9,0.0,0.0,Y,2014-05-09,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,10,11.0,1.0,Y,2014-05-10,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,11,4.2,1.0,Y,2014-05-11,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,12,0.4,1.0,Y,2014-05-12,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,13,0.0,0.0,Y,2014-05-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,14,0.0,0.0,Y,2014-05-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,15,0.0,0.0,Y,2014-05-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,16,0.0,0.0,Y,2014-05-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,17,0.0,0.0,Y,2014-05-17,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,18,0.0,0.0,Y,2014-05-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,19,0.2,1.0,Y,2014-05-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,20,5.0,1.0,Y,2014-05-20,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,21,9.4,1.0,Y,2014-05-21,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,22,2.0,1.0,Y,2014-05-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,23,36.6,1.0,Y,2014-05-23,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,24,14.8,1.0,Y,2014-05-24,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,25,0.0,0.0,Y,2014-05-25,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,26,1.6,1.0,Y,2014-05-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,27,13.6,1.0,Y,2014-05-27,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,28,35.6,1.0,Y,2014-05-28,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,29,3.6,1.0,Y,2014-05-29,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,30,0.0,0.0,Y,2014-05-30,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,5,31,0.0,0.0,Y,2014-05-31,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,1,0.0,0.0,Y,2014-06-01,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,2,3.2,1.0,Y,2014-06-02,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,3,3.2,1.0,Y,2014-06-03,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,4,3.2,1.0,Y,2014-06-04,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,5,5.4,1.0,Y,2014-06-05,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,6,2.8,1.0,Y,2014-06-06,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,7,0.4,1.0,Y,2014-06-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,8,3.8,1.0,Y,2014-06-08,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,9,0.0,0.0,Y,2014-06-09,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,10,0.0,0.0,Y,2014-06-10,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,11,0.0,0.0,Y,2014-06-11,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,12,0.0,0.0,Y,2014-06-12,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,13,6.0,1.0,Y,2014-06-13,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,14,5.6,1.0,Y,2014-06-14,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,15,10.6,1.0,Y,2014-06-15,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,16,0.6,1.0,Y,2014-06-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,17,13.6,1.0,Y,2014-06-17,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,18,0.8,1.0,Y,2014-06-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,19,0.0,0.0,Y,2014-06-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,20,0.0,0.0,Y,2014-06-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,21,0.4,1.0,Y,2014-06-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,22,0.0,0.0,Y,2014-06-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,23,1.0,1.0,Y,2014-06-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,24,42.0,1.0,Y,2014-06-24,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,25,42.8,1.0,Y,2014-06-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,26,9.4,1.0,Y,2014-06-26,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,27,0.6,1.0,Y,2014-06-27,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,28,4.8,1.0,Y,2014-06-28,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,29,19.4,1.0,Y,2014-06-29,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,6,30,21.4,1.0,Y,2014-06-30,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,1,6.6,1.0,Y,2014-07-01,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,2,0.4,1.0,Y,2014-07-02,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,3,0.0,0.0,Y,2014-07-03,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,4,0.0,0.0,Y,2014-07-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,5,10.2,1.0,Y,2014-07-05,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,6,9.0,1.0,Y,2014-07-06,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,7,5.0,1.0,Y,2014-07-07,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,8,0.0,0.0,Y,2014-07-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,9,4.8,1.0,Y,2014-07-09,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,10,25.8,1.0,Y,2014-07-10,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,11,10.8,1.0,Y,2014-07-11,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,12,10.0,1.0,Y,2014-07-12,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,13,6.6,1.0,Y,2014-07-13,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,14,0.8,1.0,Y,2014-07-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,15,0.0,0.0,Y,2014-07-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,16,8.4,1.0,Y,2014-07-16,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,17,8.6,1.0,Y,2014-07-17,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,18,17.8,1.0,Y,2014-07-18,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,19,6.0,1.0,Y,2014-07-19,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,20,0.2,1.0,Y,2014-07-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,21,0.0,0.0,Y,2014-07-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,22,0.0,0.0,Y,2014-07-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,23,0.0,0.0,Y,2014-07-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,24,0.0,0.0,Y,2014-07-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,25,2.2,1.0,Y,2014-07-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,26,15.8,1.0,Y,2014-07-26,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,27,4.6,1.0,Y,2014-07-27,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,28,0.0,0.0,Y,2014-07-28,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,29,0.0,0.0,Y,2014-07-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,30,12.0,1.0,Y,2014-07-30,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,7,31,2.0,1.0,Y,2014-07-31,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,1,16.0,1.0,Y,2014-08-01,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,2,18.8,1.0,Y,2014-08-02,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,3,0.8,1.0,Y,2014-08-03,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,4,0.0,0.0,Y,2014-08-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,5,0.0,0.0,Y,2014-08-05,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,6,0.0,0.0,Y,2014-08-06,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,7,1.8,1.0,Y,2014-08-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,8,3.4,1.0,Y,2014-08-08,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,9,0.0,0.0,Y,2014-08-09,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,10,12.6,1.0,Y,2014-08-10,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,11,8.2,1.0,Y,2014-08-11,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,12,0.8,1.0,Y,2014-08-12,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,13,0.4,1.0,Y,2014-08-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,14,0.0,0.0,Y,2014-08-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,15,0.0,0.0,Y,2014-08-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,16,0.0,0.0,Y,2014-08-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,17,0.0,0.0,Y,2014-08-17,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,18,0.0,0.0,Y,2014-08-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,19,0.0,0.0,Y,2014-08-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,20,0.0,0.0,Y,2014-08-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,21,0.0,0.0,Y,2014-08-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,22,0.0,0.0,Y,2014-08-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,23,0.0,0.0,Y,2014-08-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,24,0.0,0.0,Y,2014-08-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,25,7.6,1.0,Y,2014-08-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,26,3.0,1.0,Y,2014-08-26,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,27,0.0,0.0,Y,2014-08-27,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,28,0.0,0.0,Y,2014-08-28,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,29,0.0,0.0,Y,2014-08-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,30,0.0,0.0,Y,2014-08-30,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,8,31,0.0,0.0,Y,2014-08-31,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,1,0.0,0.0,Y,2014-09-01,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,2,24.4,1.0,Y,2014-09-02,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,3,6.6,1.0,Y,2014-09-03,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,4,0.0,0.0,Y,2014-09-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,5,0.0,0.0,Y,2014-09-05,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,6,0.0,0.0,Y,2014-09-06,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,7,0.0,0.0,Y,2014-09-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,8,0.0,0.0,Y,2014-09-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,9,5.2,1.0,Y,2014-09-09,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,10,8.8,1.0,Y,2014-09-10,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,11,5.2,1.0,Y,2014-09-11,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,12,2.6,1.0,Y,2014-09-12,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,13,0.0,0.0,Y,2014-09-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,14,0.0,0.0,Y,2014-09-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,15,0.4,1.0,Y,2014-09-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,16,0.0,0.0,Y,2014-09-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,17,6.0,1.0,Y,2014-09-17,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,18,10.6,1.0,Y,2014-09-18,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,19,5.2,1.0,Y,2014-09-19,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,20,0.6,1.0,Y,2014-09-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,21,0.0,0.0,Y,2014-09-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,22,0.0,0.0,Y,2014-09-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,23,0.0,0.0,Y,2014-09-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,24,0.0,0.0,Y,2014-09-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,25,9.8,1.0,Y,2014-09-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,26,0.0,0.0,Y,2014-09-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,27,0.0,0.0,Y,2014-09-27,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,28,0.0,0.0,Y,2014-09-28,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,29,0.0,0.0,Y,2014-09-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,9,30,0.0,0.0,Y,2014-09-30,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,1,12.2,1.0,Y,2014-10-01,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,2,2.4,1.0,Y,2014-10-02,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,3,0.0,0.0,Y,2014-10-03,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,4,0.0,0.0,Y,2014-10-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,5,0.0,0.0,Y,2014-10-05,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,6,0.0,0.0,Y,2014-10-06,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,7,14.8,1.0,Y,2014-10-07,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,8,0.8,1.0,Y,2014-10-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,9,1.4,1.0,Y,2014-10-09,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,10,0.0,0.0,Y,2014-10-10,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,11,0.0,0.0,Y,2014-10-11,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,12,0.0,0.0,Y,2014-10-12,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,13,0.4,1.0,Y,2014-10-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,14,12.4,1.0,Y,2014-10-14,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,15,0.4,1.0,Y,2014-10-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,16,0.0,0.0,Y,2014-10-16,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,17,4.4,1.0,Y,2014-10-17,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,18,0.0,0.0,Y,2014-10-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,19,0.0,0.0,Y,2014-10-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,20,0.0,0.0,Y,2014-10-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,21,0.0,0.0,Y,2014-10-21,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,22,0.0,0.0,Y,2014-10-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,23,0.2,1.0,Y,2014-10-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,24,0.0,0.0,Y,2014-10-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,25,0.0,0.0,Y,2014-10-25,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,26,0.0,0.0,Y,2014-10-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,27,8.8,1.0,Y,2014-10-27,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,28,19.8,1.0,Y,2014-10-28,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,29,0.2,1.0,Y,2014-10-29,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,30,0.0,0.0,Y,2014-10-30,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,10,31,0.0,0.0,Y,2014-10-31,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,1,0.8,1.0,Y,2014-11-01,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,2,14.0,1.0,Y,2014-11-02,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,3,1.0,1.0,Y,2014-11-03,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,4,0.0,0.0,Y,2014-11-04,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,5,0.0,0.0,Y,2014-11-05,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,6,0.0,0.0,Y,2014-11-06,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,7,0.0,0.0,Y,2014-11-07,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,8,0.0,0.0,Y,2014-11-08,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,9,0.0,0.0,Y,2014-11-09,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,10,0.0,0.0,Y,2014-11-10,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,11,0.0,0.0,Y,2014-11-11,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,12,0.0,0.0,Y,2014-11-12,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,13,0.0,0.0,Y,2014-11-13,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,14,0.0,0.0,Y,2014-11-14,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,15,0.0,0.0,Y,2014-11-15,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,16,25.6,1.0,Y,2014-11-16,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,17,5.0,1.0,Y,2014-11-17,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,18,0.2,1.0,Y,2014-11-18,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,19,0.0,0.0,Y,2014-11-19,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,20,0.0,0.0,Y,2014-11-20,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,21,4.4,1.0,Y,2014-11-21,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,22,0.2,1.0,Y,2014-11-22,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,23,0.8,1.0,Y,2014-11-23,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,24,0.0,0.0,Y,2014-11-24,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,25,23.4,1.0,Y,2014-11-25,1
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,26,0.0,0.0,Y,2014-11-26,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,27,0.0,0.0,Y,2014-11-27,0
86090,Warburton,-37.71,145.79,IDCJAC0009,2014,11,28,0.0,0.0,Y,2014-11-28,0
